Id,Category
11392,3
11393,8
11394,5
11395,9
11396,8
11397,0
11398,1
11399,0
11400,5
11401,0
11402,2
11403,0
11404,4
11405,2
11406,1
11407,2
11408,1
11409,2
11410,0
11411,5
11412,7
11413,6
11414,3
11415,5
11416,5
11417,6
11418,1
11419,5
11420,6
11421,5
11422,3
11423,9
11424,1
11425,5
11426,3
11427,0
11428,0
11429,3
11430,4
11431,9
11432,6
11433,4
11434,0
11435,9
11436,4
11437,0
11438,6
11439,1
11440,1
11441,2
11442,3
11443,6
11444,8
11445,7
11446,4
11447,9
11448,4
11449,6
11450,1
11451,1
11452,7
11453,3
11454,5
11455,8
11456,8
11457,1
11458,9
11459,6
11460,7
11461,8
11462,8
11463,2
11464,6
11465,0
11466,1
11467,2
11468,4
11469,7
11470,3
11471,8
11472,1
11473,9
11474,0
11475,2
11476,5
11477,8
11478,6
11479,7
11480,9
11481,3
11482,9
11483,5
11484,7
11485,7
11486,8
11487,4
11488,9
11489,9
11490,2
11491,0
11492,6
11493,4
11494,5
11495,2
11496,8
11497,3
11498,3
11499,5
11500,1
11501,7
11502,9
11503,7
11504,2
11505,5
11506,3
11507,1
11508,6
11509,9
11510,1
11511,5
11512,9
11513,9
11514,2
11515,7
11516,5
11517,3
11518,7
11519,2
11520,9
11521,5
11522,5
11523,0
11524,3
11525,3
11526,0
11527,8
11528,0
11529,1
11530,0
11531,4
11532,6
11533,9
11534,2
11535,0
11536,9
11537,1
11538,5
11539,8
11540,3
11541,6
11542,7
11543,0
11544,7
11545,8
11546,6
11547,1
11548,9
11549,2
11550,8
11551,7
11552,5
11553,9
11554,3
11555,8
11556,0
11557,9
11558,3
11559,4
11560,3
11561,1
11562,9
11563,0
11564,1
11565,3
11566,8
11567,6
11568,6
11569,9
11570,9
11571,5
11572,9
11573,8
11574,3
11575,2
11576,9
11577,6
11578,4
11579,3
11580,7
11581,9
11582,4
11583,7
11584,3
11585,2
11586,0
11587,4
11588,5
11589,6
11590,6
11591,8
11592,8
11593,8
11594,3
11595,4
11596,2
11597,3
11598,0
11599,5
11600,3
11601,5
11602,3
11603,4
11604,1
11605,4
11606,2
11607,9
11608,2
11609,7
11610,9
11611,7
11612,9
11613,3
11614,0
11615,9
11616,8
11617,2
11618,8
11619,7
11620,1
11621,4
11622,6
11623,1
11624,5
11625,7
11626,2
11627,7
11628,0
11629,6
11630,6
11631,3
11632,4
11633,7
11634,6
11635,0
11636,4
11637,9
11638,7
11639,1
11640,8
11641,7
11642,3
11643,1
11644,2
11645,2
11646,6
11647,7
11648,3
11649,7
11650,9
11651,7
11652,5
11653,9
11654,0
11655,4
11656,8
11657,3
11658,4
11659,0
11660,1
11661,0
11662,4
11663,6
11664,5
11665,2
11666,6
11667,3
11668,1
11669,6
11670,3
11671,0
11672,8
11673,3
11674,4
11675,8
11676,4
11677,7
11678,6
11679,4
11680,6
11681,6
11682,9
11683,1
11684,4
11685,7
11686,5
11687,9
11688,9
11689,4
11690,6
11691,4
11692,6
11693,3
11694,3
11695,4
11696,3
11697,9
11698,8
11699,0
11700,5
11701,3
11702,1
11703,1
11704,8
11705,3
11706,4
11707,7
11708,1
11709,1
11710,2
11711,9
11712,8
11713,3
11714,2
11715,1
11716,4
11717,6
11718,9
11719,8
11720,1
11721,0
11722,7
11723,6
11724,1
11725,7
11726,5
11727,9
11728,0
11729,5
11730,9
11731,3
11732,1
11733,0
11734,1
11735,2
11736,8
11737,2
11738,9
11739,2
11740,7
11741,4
11742,8
11743,4
11744,4
11745,1
11746,4
11747,3
11748,3
11749,7
11750,9
11751,7
11752,6
11753,1
11754,9
11755,8
11756,6
11757,7
11758,1
11759,2
11760,5
11761,3
11762,7
11763,0
11764,6
11765,2
11766,8
11767,8
11768,3
11769,1
11770,1
11771,3
11772,4
11773,0
11774,5
11775,6
11776,0
11777,2
11778,0
11779,4
11780,7
11781,6
11782,4
11783,3
11784,3
11785,2
11786,3
11787,9
11788,3
11789,5
11790,3
11791,5
11792,5
11793,1
11794,6
11795,5
11796,0
11797,4
11798,6
11799,7
11800,1
11801,1
11802,2
11803,2
11804,4
11805,8
11806,5
11807,8
11808,7
11809,1
11810,1
11811,9
11812,9
11813,2
11814,2
11815,1
11816,8
11817,5
11818,0
11819,7
11820,3
11821,3
11822,0
11823,1
11824,9
11825,2
11826,2
11827,7
11828,4
11829,1
11830,5
11831,3
11832,5
11833,7
11834,2
11835,9
11836,6
11837,0
11838,9
11839,8
11840,8
11841,4
11842,3
11843,3
11844,5
11845,3
11846,2
11847,5
11848,2
11849,3
11850,9
11851,5
11852,8
11853,0
11854,6
11855,1
11856,6
11857,2
11858,1
11859,4
11860,1
11861,2
11862,7
11863,6
11864,5
11865,9
11866,2
11867,2
11868,2
11869,1
11870,1
11871,6
11872,3
11873,9
11874,5
11875,6
11876,8
11877,2
11878,1
11879,1
11880,7
11881,7
11882,7
11883,9
11884,6
11885,0
11886,4
11887,5
11888,3
11889,4
11890,8
11891,2
11892,0
11893,5
11894,4
11895,9
11896,6
11897,6
11898,1
11899,7
11900,1
11901,3
11902,2
11903,6
11904,7
11905,1
11906,9
11907,8
11908,7
11909,0
11910,1
11911,1
11912,1
11913,3
11914,7
11915,2
11916,6
11917,8
11918,2
11919,8
11920,7
11921,6
11922,9
11923,9
11924,4
11925,9
11926,3
11927,5
11928,2
11929,1
11930,6
11931,7
11932,2
11933,2
11934,6
11935,0
11936,2
11937,9
11938,8
11939,3
11940,8
11941,0
11942,6
11943,3
11944,3
11945,6
11946,8
11947,9
11948,5
11949,0
11950,7
11951,8
11952,2
11953,2
11954,3
11955,2
11956,9
11957,6
11958,0
11959,4
11960,7
11961,5
11962,7
11963,3
11964,4
11965,7
11966,5
11967,6
11968,6
11969,2
11970,9
11971,4
11972,3
11973,6
11974,4
11975,8
11976,8
11977,0
11978,6
11979,7
11980,7
11981,3
11982,3
11983,1
11984,1
11985,3
11986,1
11987,9
11988,4
11989,6
11990,3
11991,0
11992,8
11993,8
11994,5
11995,5
11996,0
11997,8
11998,0
11999,1
12000,6
